animeID,name,premiered,genre,type,episodes,producer,licensor,studio,source,scored,scoredBy,members
437,Perfect Blue,None,"['Dementia', 'Drama', 'Horror', 'Psychological']",Movie,1,['Rex Entertainment'],"['GKIDS', 'Manga Entertainment']",['Madhouse'],Novel,8.37,115813,222393
438,Phantom The Animation,None,"['Action', 'Drama', 'Shounen']",OVA,3,['KSS'],['Media Blasters'],['Arcs Create'],Visual novel,6.6,4824,11042
439,RG Veda,None,"['Adventure', 'Drama', 'Fantasy']",OVA,2,"['KSS', 'Movic', 'Sony Music Entertainment']",['Central Park Media'],['animate Film'],Manga,6.21,2732,6218
440,Shoujo Kakumei Utena,Spring 1997,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Psychological', 'Shoujo']",TV,39,"['TV Tokyo', 'Audio Tanaka']","['Nozomi Entertainment', 'Central Park Media']",['J.C.Staff'],Original,8.21,34003,119229
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,None,"['Dementia', 'Drama', 'Fantasy', 'Romance', 'Shoujo', 'Shoujo Ai']",Movie,1,['Audio Tanaka'],['Central Park Media'],['J.C.Staff'],Original,7.6,16322,30842
442,Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!,None,"['Adventure', 'Comedy', 'Historical', 'Supernatural', 'Drama', 'Shounen']",Movie,1,"['Aniplex', 'Bandai', 'TV Tokyo Music', 'Shueisha']",['Viz Media'],['Studio Pierrot'],Manga,7.17,103742,163298
443,Onegai☆Teacher: Himitsu na Futari,None,"['Comedy', 'Ecchi', 'Romance', 'Sci-Fi']",OVA,1,"['Bandai Visual', 'WOWOW', 'Lantis']","['Nozomi Entertainment', 'Bandai Entertainment']",['Daume'],Original,7.38,23846,38032
444,Maria-sama ga Miteru: Haru,Summer 2004,"['Drama', 'Romance', 'School', 'Shoujo', 'Shoujo Ai']",TV,13,[],['Nozomi Entertainment'],['Studio Deen'],Light novel,7.77,9333,18944
445,Tales of Eternia The Animation,Winter 2001,"['Adventure', 'Comedy', 'Romance', 'Fantasy']",TV,13,[],['Media Blasters'],"['Production I.G', 'Xebec']",Game,6.28,5245,13704
446,Weiß Kreuz Glühen,Fall 2002,"['Action', 'Drama', 'Shounen']",TV,13,"['animate Film', 'Kids Station', 'Movic']",['Media Blasters'],['ufotable'],Unknown,6.66,3134,8061
447,Weiß Kreuz,Spring 1998,"['Action', 'Drama', 'Shounen']",TV,25,"['animate Film', 'Polygram Japan']",['Media Blasters'],"['Plum', 'Magic Bus']",Unknown,6.8,5775,14936
448,Tenjou Tenge: The Ultimate Fight,None,"['Adventure', 'Drama', 'Martial Arts', 'Romance', 'Shounen', 'Supernatural']",OVA,2,[],"['Discotek Media', 'Geneon Entertainment USA']",['Madhouse'],Manga,7.13,19659,34063
449,InuYasha Movie 04: Guren no Houraijima,None,"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shounen']",Movie,1,[],['Viz Media'],['Sunrise'],Manga,7.62,34839,61715
450,InuYasha Movie 02: Kagami no Naka no Mugenjo,None,"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shounen']",Movie,1,"['Kyoto Animation', 'Production Reed']",['Viz Media'],['Sunrise'],Manga,7.74,39635,68207
451,InuYasha Movie 03: Tenka Hadou no Ken,None,"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shounen']",Movie,1,['Kyoto Animation'],['Viz Media'],['Sunrise'],Manga,7.87,36415,64518
452,InuYasha Movie 01: Toki wo Koeru Omoi,None,"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Drama', 'Magic', 'Romance', 'Fantasy', 'Shounen']",Movie,1,[],['Viz Media'],"['Kyoto Animation', 'Sunrise']",Manga,7.67,37404,64269
454,.hack//Gift,None,"['Comedy', 'Fantasy', 'Game']",OVA,1,['CyberConnect2'],['Bandai Entertainment'],['Bee Train'],Original,6.26,8422,17657
455,Fantastic Children,Fall 2004,"['Adventure', 'Fantasy', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller']",TV,26,[],['Bandai Entertainment'],['Nippon Animation'],Original,7.63,5581,23203
456,Gokujou Seitokai,Spring 2005,"['Comedy', 'School', 'Slice of Life']",TV,26,['Konami'],['ADV Films'],['J.C.Staff'],Original,7.01,5076,14994
457,Mushishi,Fall 2005,"['Adventure', 'Slice of Life', 'Mystery', 'Historical', 'Supernatural', 'Fantasy', 'Seinen']",TV,26,"['Avex Entertainment', 'Marvelous', 'SKY Perfect Well Think', 'Delfi Sound']",['Funimation'],['Artland'],Manga,8.73,162169,462149
458,Buttobi!! CPU,None,"['Comedy', 'Ecchi', 'Magic', 'Sci-Fi', 'Seinen']",OVA,3,"['Pink Pineapple', 'Studio Jack']",['Nozomi Entertainment'],['OLM'],Unknown,6.34,2367,5401
459,One Piece Movie 1,None,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",Movie,1,[],[],['Toei Animation'],Manga,7.2,37774,63031
460,One Piece Movie 2: Nejimaki-jima no Daibouken,None,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",Movie,1,"['Fuji Pacific Music Publishing', 'Shueisha']",[],['Toei Animation'],Manga,7.26,30617,51681
461,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,None,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",Movie,1,['Fuji Pacific Music Publishing'],[],['Toei Animation'],Manga,7.11,28216,48158
462,One Piece Movie 4: Dead End no Bouken,None,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",Movie,1,['Fuji Pacific Music Publishing'],[],['Toei Animation'],Manga,7.68,31523,55030
463,One Piece Movie 5: Norowareta Seiken,None,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Fantasy', 'Shounen']",Movie,1,[],[],['Toei Animation'],Manga,7.36,27195,46985
464,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,None,"['Adventure', 'Comedy', 'Fantasy', 'Shounen']",Movie,1,"['Fuji TV', 'Fuji Pacific Music Publishing']",[],['Toei Animation'],Manga,7.74,30527,52438
465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,None,"['Adventure', 'Comedy', 'Fantasy', 'Shounen']",Movie,1,"['Fuji Pacific Music Publishing', 'Shueisha']",[],['Toei Animation'],Manga,7.39,24268,43268
466,One Piece: Taose! Kaizoku Ganzack,None,"['Action', 'Adventure', 'Fantasy', 'Comedy', 'Super Power', 'Shounen']",OVA,1,[],[],['Production I.G'],Manga,6.82,11496,22064
467,Ghost in the Shell: Stand Alone Complex,Fall 2002,"['Action', 'Military', 'Sci-Fi', 'Police', 'Mecha', 'Seinen']",TV,26,"['Bandai Visual', 'Dentsu', 'Victor Entertainment', 'Kodansha', 'Trilogy Future Studio', 'Tokuma Shoten', 'Nippon Television Network']","['Bandai Entertainment', 'Manga Entertainment']",['Production I.G'],Manga,8.45,118814,276945
468,Ghost in the Shell 2: Innocence,None,"['Military', 'Sci-Fi', 'Police', 'Psychological', 'Mecha']",Movie,1,[],"['Funimation', 'Bandai Entertainment']",['Production I.G'],Manga,7.88,65925,116236
469,Karin,Fall 2005,"['Comedy', 'Romance', 'Vampire', 'School', 'Shounen']",TV,24,"['WOWOW', 'Frontier Works', 'Kadokawa Shoten', 'Half H.P Studio']","['Funimation', 'Geneon Entertainment USA']",['J.C.Staff'],Manga,7.26,69540,133229
470,Okusama wa Joshikousei (TV),Summer 2005,"['Slice of Life', 'Comedy', 'Romance', 'Drama']",TV,13,[],[],['Madhouse'],Manga,6.42,7477,18545
471,To Heart 2,Fall 2005,"['Comedy', 'Drama', 'Harem', 'Romance', 'School', 'Slice of Life']",TV,13,[],['Maiden Japan'],['OLM'],Visual novel,6.58,5636,16420
472,To Heart,Spring 1999,"['Drama', 'Harem', 'Romance', 'School', 'Slice of Life']",TV,13,['KSS'],['Nozomi Entertainment'],['OLM'],Visual novel,6.65,7437,19835
473,Tide-Line Blue,Summer 2005,"['Action', 'Military', 'Adventure', 'Drama', 'Shounen']",TV,12,"['Bandai Visual', 'TV Asahi', 'Lantis']",['Bandai Entertainment'],['Telecom Animation Film'],Original,6.71,2347,5665
474,Macross Plus,None,"['Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']",OVA,4,['Studio Nue'],[],['Triangle Staff'],Original,7.78,15833,31059
475,Hotori: Tada Saiwai wo Koinegau,None,"['Drama', 'Sci-Fi']",Movie,1,[],[],['Sunrise'],Unknown,7.04,1604,4675
476,Ginban Kaleidoscope,Fall 2005,"['Sports', 'Supernatural', 'Drama', 'Romance']",TV,12,['Aniplex'],[],['Karaku'],Light novel,7.42,17784,37585
477,Aria The Animation,Fall 2005,"['Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life']",TV,13,"['TV Tokyo', 'Shochiku', 'Mag Garden']",['Nozomi Entertainment'],['Hal Film Maker'],Manga,7.74,32971,105208
478,Sousei no Aquarion,Spring 2005,"['Action', 'Mecha', 'Romance', 'Super Power', 'Supernatural', 'Sci-Fi']",TV,26,"['Media Factory', 'Bandai', 'Tohokushinsha Film Corporation']",['Funimation'],"['Satelight', 'Production Reed']",Original,7.17,24268,58955
479,Ueki no Housoku,Spring 2005,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Supernatural', 'Drama', 'Shounen']",TV,51,"['Shogakukan Productions', 'Studio Izena', 'Studio Tulip', 'TV Tokyo Music']","['Funimation', 'Discotek Media', 'Geneon Entertainment USA']",['Studio Deen'],Manga,7.84,33629,81174
481,Yu☆Gi☆Oh! Duel Monsters,Spring 2000,"['Adventure', 'Game', 'Shounen']",TV,224,['Nihon Ad Systems'],"['4Kids Entertainment', 'Flatiron Film Company']",['Studio Gallop'],Manga,7.57,127518,209933
482,Yu☆Gi☆Oh!: Duel Monsters GX,Fall 2004,"['Action', 'Comedy', 'Fantasy', 'Game', 'Shounen']",TV,180,"['TV Tokyo', 'Toei Animation', 'Nihon Ad Systems']","['4Kids Entertainment', 'Flatiron Film Company']",['Studio Gallop'],Manga,7.23,68089,117456
483,Kurau Phantom Memory,Summer 2004,"['Action', 'Sci-Fi', 'Space', 'Super Power', 'Drama']",TV,24,"['TV Asahi', 'Media Factory', 'Victor Entertainment']","['ADV Films', 'Funimation']",['Bones'],Original,7.41,6057,22973
484,Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka,None,"['Adventure', 'Shounen', 'Supernatural']",Movie,1,[],"['ADV Films', 'Sentai Filmworks']",['Studio Pierrot'],Manga,7.44,3650,7817
485,Damekko Doubutsu,Winter 2005,"['Slice of Life', 'Comedy']",TV,26,"['SKY Perfect Well Think', 'Kids Station', 'Takeshobo']",[],['Magic Bus'],4-koma manga,7.37,4631,9227
486,Kino no Tabi: The Beautiful World,Spring 2003,"['Action', 'Adventure', 'Psychological', 'Slice of Life']",TV,13,"['WOWOW', 'Genco', 'Pony Canyon', 'Studio Wombat', 'chara-ani.com', 'ASCII Media Works']","['ADV Films', 'Sentai Filmworks']",['A.C.G.T.'],Light novel,8.41,56912,167211
487,Girls Bravo: Second Season,Winter 2005,"['Harem', 'Comedy', 'Romance', 'Ecchi', 'Fantasy', 'School', 'Shounen']",TV,13,"['WOWOW', 'Lantis', 'Kadokawa Shoten', 'Rakuonsha', 'KlockWorx', 'Happinet Pictures', 'Studio Jack']","['Funimation', 'Geneon Entertainment USA']",['AIC Spirits'],Manga,6.8,38656,70227
488,Ichigo Mashimaro,Summer 2005,"['Slice of Life', 'Comedy']",TV,12,"['TBS', 'Movic']","['Sentai Filmworks', 'Geneon Entertainment USA']",['Daume'],4-koma manga,7.71,24425,60721
489,Kamichu!,Summer 2005,"['Comedy', 'Drama', 'Slice of Life', 'Supernatural']",TV,12,['Aniplex'],"['Funimation', 'Geneon Entertainment USA']","[""Brain's Base""]",Original,7.45,13393,43569
490,Paniponi Dash!,Summer 2005,"['Comedy', 'Parody', 'School']",TV,26,"['Square Enix', 'Starchild Records', 'GANSIS']","['ADV Films', 'Funimation']",['Shaft'],Manga,7.51,15962,47159
492,Armitage III: Dual-Matrix,None,"['Action', 'Adventure', 'Mecha', 'Sci-Fi']",Movie,1,"['AIC', 'Pioneer LDC']","['Funimation', 'Geneon Entertainment USA']",[],Unknown,6.94,7611,13737
493,Armitage III: Poly-Matrix,None,"['Action', 'Military', 'Sci-Fi', 'Adventure', 'Police', 'Romance', 'Mecha']",Movie,1,"['AIC', 'Pioneer LDC']","['Funimation', 'Geneon Entertainment USA']",[],Unknown,7.14,5972,11017
495,Bakuretsu Hunters,Fall 1995,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']",TV,26,"['Sotsu', 'Movic', 'TV Tokyo Music']",['ADV Films'],['Xebec'],Manga,6.8,4802,14333
496,Kamui no Ken,None,"['Adventure', 'Historical', 'Drama', 'Fantasy', 'Shounen']",Movie,1,"['Kadokawa Shoten', 'AnimEigo']",[],['Madhouse'],Novel,6.69,1403,4159
497,Yami to Boushi to Hon no Tabibito,Fall 2003,"['Adventure', 'Ecchi', 'Fantasy', 'Magic', 'Mystery', 'Shoujo Ai']",TV,13,[],['Media Blasters'],['Studio Deen'],Visual novel,6.66,8272,22459
498,Haja Taisei Dangaiou,None,"['Action', 'Sci-Fi', 'Adventure', 'Mecha']",OVA,3,['Network'],['Viz Media'],['AIC'],Original,6.21,1362,3749
499,Makai Toshi Shinjuku,None,"['Adventure', 'Horror', 'Romance', 'Shounen', 'Supernatural']",OVA,1,['Japan Home Video'],"['Central Park Media', 'Discotek Media']",['Madhouse'],Novel,6.27,5048,10742
501,Doraemon,Spring 1973,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",TV,26,[],[],[],Manga,7.44,5832,12051
502,Dragon Ball Movie 1: Shen Long no Densetsu,None,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']",Movie,1,[],['Funimation'],['Toei Animation'],Manga,6.98,23450,41571
503,Eien no Aselia,None,"['Adventure', 'Drama', 'Fantasy']",OVA,2,"['Studio Matrix', 'Japan Home Video']",[],[],Visual novel,5.58,1226,3616
504,Fatal Fury: The Motion Picture,None,"['Action', 'Adventure', 'Drama', 'Martial Arts', 'Romance', 'Shounen']",Movie,1,"['Shochiku', 'Nihon Ad Systems', 'Fuji TV']","['Viz Media', 'Discotek Media']",[],Game,6.69,5340,8962
505,Fushigiboshi no☆Futagohime,Spring 2005,"['Magic', 'Comedy', 'Shoujo']",TV,51,"['TV Tokyo', 'Diomedea', 'Nihon Ad Systems']",[],['Hal Film Maker'],Original,7.4,2223,7198
506,Glass no Kamen,Spring 1984,"['Drama', 'Romance', 'Shoujo']",TV,23,['Studio Jack'],['Maiden Japan'],['Eiken'],Manga,7.46,1665,5855
507,Gravitation: Lyrics of Love,None,"['Comedy', 'Romance', 'Shoujo', 'Shounen Ai']",OVA,2,"['Aniplex', 'animate Film', 'Movic']",['Nozomi Entertainment'],['Plum'],Manga,7.06,14967,25430
508,Tottoko Hamtarou,Summer 2000,"['Adventure', 'Comedy', 'Kids']",TV,296,"['TV Tokyo', 'Shogakukan Productions', 'Half H.P Studio']",['Viz Media'],['TMS Entertainment'],Manga,7.03,14447,38296
509,I My Me! Strawberry Eggs,Summer 2001,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life']",TV,13,"['Pioneer LDC', 'Toshiba Digital Frontiers']",['Geneon Entertainment USA'],['TNK'],Original,6.88,15906,29736
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,Fall 2004,"['Comedy', 'Drama', 'Harem', 'Romance', 'School']",TV,13,['Soft Garage'],[],['Arms'],Visual novel,5.94,985,4349
511,Kidou Shinsengumi Moeyo Ken TV,Summer 2005,"['Adventure', 'Comedy', 'Historical', 'Fantasy']",TV,13,['Picture Magic'],"['ADV Films', 'Funimation']",['Trinet Entertainment'],Game,6.24,1384,4261
512,Majo no Takkyuubin,None,"['Adventure', 'Comedy', 'Drama', 'Magic', 'Romance', 'Fantasy']",Movie,1,[],"['Walt Disney Studios', 'GKIDS']","['Studio Ghibli', 'Studio Hibari']",Novel,8.29,158318,247801
513,Tenkuu no Shiro Laputa,None,"['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']",Movie,1,['Tokuma Shoten'],"['Walt Disney Studios', 'GKIDS']",['Studio Ghibli'],Original,8.38,147087,233809
514,Cossette no Shouzou,None,"['Drama', 'Horror', 'Magic', 'Psychological', 'Romance', 'Supernatural']",OVA,3,"['Aniplex', 'Studio Hibari']","['Sentai Filmworks', 'Geneon Entertainment USA']",['Daume'],Original,6.93,22336,51659
515,Hajimari no Boukensha-tachi: Legend of Crystania,None,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Supernatural']",Movie,1,"['Kadokawa Shoten', 'Victor Entertainment']",[],['Triangle Staff'],Unknown,6.1,1571,3735
516,Keroro Gunsou,Spring 2004,"['Comedy', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']",TV,358,"['TV Tokyo', 'Nihon Ad Systems', 'Rakuonsha']",['Funimation'],['Sunrise'],Manga,7.84,12796,45327
517,School Rumble: Ichi Gakki Hoshuu,None,"['Comedy', 'Romance', 'School', 'Shounen']",OVA,2,['Studio Jack'],['Funimation'],['Studio Comet'],Manga,7.81,27936,47269
518,Mahou no Princess Minky Momo,Spring 1982,"['Magic', 'Shoujo']",TV,63,[],[],['Production Reed'],Original,6.8,956,3650
519,Mahoraba: Heartful days,Winter 2005,"['Comedy', 'Drama', 'Romance', 'Shounen']",TV,26,"['Starchild Records', 'TV Tokyo Music']",[],['J.C.Staff'],Manga,7.39,8337,19741
520,Marmalade Boy Movie,None,"['Romance', 'Shoujo']",Movie,1,[],"['Discotek Media', 'Tokyopop']",[],Unknown,7.47,3274,7157
521,Mermaid Melody Pichi Pichi Pitch,Spring 2003,"['Adventure', 'Comedy', 'Magic', 'Romance', 'Shoujo']",TV,52,['Synergy Japan'],['ADV Films'],"['Actas', 'SynergySP']",Manga,7.12,22444,44919
522,Metropolis,None,"['Adventure', 'Drama', 'Police', 'Romance', 'Sci-Fi', 'Shounen']",Movie,1,['Kadokawa Shoten'],[],['Madhouse'],Manga,7.58,29895,62966
523,Tonari no Totoro,None,"['Adventure', 'Comedy', 'Supernatural']",Movie,1,['Studio Fantasia'],"['Walt Disney Studios', 'GKIDS']",['Studio Ghibli'],Original,8.43,300529,472636
524,Onegai☆Twins: Natsu wa Owaranai,None,"['Comedy', 'Drama', 'Romance']",OVA,1,"['Bandai Visual', 'WOWOW', 'Lantis']","['Nozomi Entertainment', 'Bandai Entertainment']",['Daume'],Original,7.1,15320,25429
525,Otogizoushi,Summer 2004,"['Adventure', 'Drama', 'Fantasy', 'Historical']",TV,26,"['VAP', 'Nippon Television Network']",['Media Blasters'],['Production I.G'],Original,7.04,3309,13037
526,Boku no Chikyuu wo Mamotte,None,"['Drama', 'Sci-Fi', 'Shoujo']",OVA,6,"['Victor Entertainment', 'Hakusensha']",[],['Production I.G'],Manga,7.24,3668,10336
527,Pokemon,Spring 1997,"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']",TV,276,"['TV Tokyo', 'TV Tokyo Music', 'Studio Jack']","['Viz Media', '4Kids Entertainment']",['OLM'],Game,7.42,190018,334556
528,Pokemon Movie 01: Mewtwo no Gyakushuu,None,"['Action', 'Adventure', 'Comedy', 'Kids', 'Drama', 'Fantasy']",Movie,1,"['TV Tokyo', 'Shogakukan Productions', 'Imagica', 'Studio Jack']","['4Kids Entertainment', 'Warner Bros. Japan']",['OLM'],Game,7.66,95454,141478
529,Saishuu Heiki Kanojo,Summer 2002,"['Military', 'Sci-Fi', 'Drama', 'Romance', 'School']",TV,13,"['Toei Video', 'Toshiba EMI', 'Tohokushinsha Film Corporation']","['Viz Media', 'Sentai Filmworks']",['Gonzo'],Manga,7.25,29257,73051
530,Bishoujo Senshi Sailor Moon,Spring 1992,"['Demons', 'Magic', 'Romance', 'Shoujo']",TV,46,['TV Asahi'],"['ADV Films', 'Viz Media', 'DiC Entertainment']",['Toei Animation'],Manga,7.74,103234,202209
531,Bishoujo Senshi Sailor Moon R: The Movie,None,"['Drama', 'Magic', 'Romance', 'Shoujo']",Movie,1,[],['Viz Media'],['Toei Animation'],Manga,7.77,24732,42732
532,Bishoujo Senshi Sailor Moon S,Spring 1994,"['Drama', 'Magic', 'Romance', 'Shoujo']",TV,38,['TV Asahi'],"['Viz Media', 'Geneon Entertainment USA']",['Toei Animation'],Manga,7.91,48558,87862
533,Sensei no Ojikan: Doki Doki School Hours,Spring 2004,"['Comedy', 'Slice of Life']",TV,13,[],[],['J.C.Staff'],4-koma manga,6.76,2311,6169
534,Slayers,Spring 1995,"['Adventure', 'Comedy', 'Demons', 'Magic', 'Fantasy']",TV,26,"['J.C.Staff', 'TV Tokyo', 'SoftX', 'TV Tokyo Music']","['Funimation', 'Central Park Media', 'Enoki Films']",['E&G Films'],Light novel,7.83,45171,97741
535,Slayers Next,Spring 1996,"['Adventure', 'Comedy', 'Demons', 'Magic', 'Fantasy']",TV,26,"['J.C.Staff', 'TV Tokyo', 'SoftX']","['Funimation', 'Central Park Media', 'Enoki Films']",['E&G Films'],Light novel,8.11,28566,50746
536,Slayers: The Motion Picture,None,"['Adventure', 'Comedy', 'Magic', 'Fantasy', 'Shounen']",Movie,1,"['Kadokawa Shoten', 'Marubeni']",['ADV Films'],['J.C.Staff'],Light novel,7.35,10773,18993
537,Tekken,None,"['Action', 'Sci-Fi', 'Adventure', 'Martial Arts']",OVA,2,"['Four Some', 'Sony Music Entertainment']",['ADV Films'],['Studio Deen'],Game,5.32,7613,11797
538,Shin Tenchi Muyou!,Spring 1997,"['Comedy', 'Harem', 'Romance', 'Sci-Fi', 'Shounen']",TV,26,['Pioneer LDC'],"['Funimation', 'Geneon Entertainment USA']",['AIC'],Original,6.94,14053,27234
539,Tenchi Muyou! Ryououki,None,"['Action', 'Comedy', 'Sci-Fi', 'Shounen', 'Space']",OVA,6,['Pioneer LDC'],"['Funimation', 'Geneon Entertainment USA']",['AIC'],Original,7.73,17390,34430
540,Tenchi Muyou! Ryououki 2nd Season,None,"['Action', 'Comedy', 'Harem', 'Sci-Fi', 'Shounen', 'Space']",OVA,6,['Pioneer LDC'],"['Funimation', 'Geneon Entertainment USA']",['AIC'],Original,7.74,11522,20232
541,Tenchi Muyou! Ryououki 3rd Season,None,"['Action', 'Comedy', 'Harem', 'Sci-Fi', 'Shounen', 'Space']",OVA,6,['VAP'],['Funimation'],['AIC'],Original,7.39,8123,15249
543,Vampire Hunter D (2000),None,"['Action', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi', 'Vampire']",Movie,1,"['animate Film', 'Movic']","['Discotek Media', 'Urban Vision']",['Madhouse'],Light novel,7.92,55297,98290
544,Venus Senki,None,"['Action', 'Sci-Fi', 'Adventure', 'Space']",Movie,1,"['Shochiku', 'Gakken', 'Bandai']","['Central Park Media', 'Discotek Media']",['Triangle Staff'],Manga,6.84,3444,8067
545,Mousou Kagaku Series: Wandaba Style,Spring 2003,"['Comedy', 'Sci-Fi']",TV,12,[],"['ADV Films', 'Maiden Japan']",['TNK'],Unknown,6.1,779,2510
546,Wind: A Breath of Heart (TV),Summer 2004,"['Drama', 'Romance', 'School', 'Supernatural']",TV,13,"['Frontier Works', 'Rondo Robe']",[],['Radix'],Visual novel,6.06,3209,9195
547,Wind: A Breath of Heart OVA,None,"['Romance', 'Supernatural', 'School', 'Drama']",OVA,3,['KSS'],[],[],Visual novel,6.29,965,2365
548,Wonderful Days,None,"['Action', 'Drama', 'Romance', 'Sci-Fi']",Movie,1,['Tin House'],[],[],Original,7.1,13532,28474
550,Yu☆Gi☆Oh!,Spring 1998,"['Action', 'Game', 'Comedy', 'Fantasy', 'Shounen']",TV,27,['Nihon Ad Systems'],[],['Toei Animation'],Manga,7.29,75427,132546
551,Grappler Baki: Saidai Tournament-hen,Summer 2001,"['Action', 'Martial Arts', 'Shounen', 'Sports']",TV,24,[],['Funimation'],['Group TAC'],Manga,7.49,15196,27167
552,Digimon Adventure,Spring 1999,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",TV,54,"['Yomiko Advertising', 'Fuji TV']","['Saban Entertainment', 'Flatiron Film Company']",['Toei Animation'],Original,7.87,163413,256583
553,Yami no Matsuei,Fall 2000,"['Comedy', 'Drama', 'Fantasy', 'Horror', 'Magic', 'Shoujo', 'Shounen Ai', 'Vampire']",TV,13,"['Starchild Records', 'Movic']","['Central Park Media', 'Discotek Media']",['J.C.Staff'],Manga,7.17,19419,41852
554,Koutetsu Tenshi Kurumi,Fall 1999,"['Adventure', 'Comedy', 'Drama', 'Historical', 'Mecha', 'Military', 'Romance', 'Shounen']",TV,24,['Pony Canyon'],['ADV Films'],"['OLM', 'Production Reed']",Original,6.85,8106,18816
555,Koutetsu Tenshi Kurumi 2,Spring 2001,"['Comedy', 'Mecha', 'Romance', 'Sci-Fi', 'Shoujo Ai', 'Shounen']",TV,12,"['m.o.e.', 'Pony Canyon']",['ADV Films'],['OLM'],Original,6.36,4348,9517
